 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr[um]	y_corr[um]	Time	st dev x	st dev y
5768	299301	39.685	90.070	1742.187	1880.541	0.610	0.673	402	616	0.049	0.018	60.300	0.049	0.132
5769	299302	39.630	93.376	1742.177	1880.500	0.620	0.649	403	616	0.030	-0.061	60.450	0.048	0.132
5770	299303	39.439	93.624	1742.146	1880.436	0.619	0.674	404	616	-0.012	-0.171	60.600	0.048	0.138
5771	299304	39.454	93.614	1742.191	1880.486	0.623	0.649	405	616	0.067	-0.080	60.750	0.049	0.130
5772	299305	39.746	93.709	1742.171	1880.472	0.602	0.653	406	616	0.028	-0.100	60.900	0.048	0.128
5773	299306	39.567	89.448	1742.163	1880.463	0.622	0.675	407	616	0.012	-0.111	61.050	0.047	0.128
5774	299307	39.601	97.615	1742.157	1880.346	0.615	0.619	408	616	0.005	-0.305	61.200	0.039	0.135
5775	299308	39.356	94.084	1742.179	1880.446	0.603	0.669	409	616	0.057	-0.150	61.350	0.040	0.126
5776	299309	39.226	92.598	1742.205	1880.461	0.621	0.684	410	616	0.099	-0.127	61.500	0.042	0.127
5777	299310	39.072	94.381	1742.199	1880.457	0.615	0.651	411	616	0.071	-0.120	61.650	0.039	0.120
5778	299311	39.588	97.023	1742.178	1880.467	0.590	0.632	412	616	0.054	-0.093	61.800	0.036	0.120
5779	299312	39.029	90.306	1742.181	1880.474	0.625	0.684	413	616	0.069	-0.099	61.950	0.037	0.121
5780	299313	39.163	97.688	1742.159	1880.366	0.611	0.629	414	616	0.039	-0.266	62.100	0.036	0.130
5781	299314	39.345	97.691	1742.150	1880.452	0.610	0.652	415	616	0.001	-0.133	62.250	0.036	0.130
5782	299315	39.360	87.817	1742.196	1880.510	0.629	0.693	416	616	0.098	-0.030	62.400	0.037	0.126
5783	299316	39.357	92.462	1742.186	1880.528	0.622	0.677	417	616	0.089	-0.030	62.550	0.035	0.117
5784	299317	39.271	90.880	1742.171	1880.457	0.627	0.686	418	616	0.036	-0.119	62.700	0.032	0.112
5785	299318	39.397	96.209	1742.233	1880.375	0.610	0.642	419	616	0.170	-0.277	62.850	0.042	0.088
5786	299319	39.629	97.299	1742.196	1880.422	0.606	0.646	420	616	0.115	-0.188	63.000	0.044	0.082
5787	299320	39.655	95.393	1742.151	1880.430	0.593	0.638	421	616	0.030	-0.178	63.150	0.044	0.083
5788	299321	39.218	93.815	1742.174	1880.417	0.643	0.653	422	616	0.057	-0.189	63.300	0.044	0.076
5789	299322	39.492	96.830	1742.176	1880.349	0.609	0.605	423	616	0.070	-0.301	63.450	0.044	0.082
5790	299323	39.546	98.491	1742.159	1880.413	0.590	0.650	424	616	0.043	-0.180	63.600	0.041	0.082
5791	299324	39.097	93.641	1742.142	1880.479	0.596	0.676	425	616	0.037	-0.099	63.750	0.041	0.081
5792	299325	39.098	90.902	1742.171	1880.417	0.621	0.683	426	616	0.071	-0.210	63.900	0.040	0.081
5793	299326	39.627	96.873	1742.201	1880.366	0.596	0.632	427	616	0.116	-0.277	64.050	0.040	0.084
5794	299327	39.586	96.857	1742.149	1880.355	0.599	0.640	428	616	0.052	-0.288	64.200	0.038	0.082
5795	299328	39.171	88.010	1742.181	1880.428	0.643	0.685	429	616	0.099	-0.180	64.350	0.038	0.082
5796	299329	39.236	91.780	1742.171	1880.403	0.618	0.672	430	616	0.080	-0.217	64.500	0.038	0.082
5797	299330	39.353	96.523	1742.169	1880.422	0.613	0.629	431	616	0.047	-0.155	64.650	0.038	0.082
5798	299331	39.175	93.567	1742.162	1880.465	0.620	0.665	432	616	0.072	-0.099	64.800	0.038	0.081
5799	299332	39.304	95.371	1742.156	1880.487	0.593	0.659	433	616	0.068	-0.050	64.950	0.038	0.084
5800	299333	39.876	99.884	1742.184	1880.397	0.591	0.615	434	616	0.087	-0.196	65.100	0.038	0.082
5801	299334	39.347	93.313	1742.169	1880.427	0.607	0.648	435	616	0.080	-0.156	65.250	0.034	0.082
5802	299335	39.560	101.259	1742.202	1880.264	0.626	0.594	436	616	0.134	-0.404	65.400	0.036	0.090
5803	299336	39.749	96.181	1742.176	1880.369	0.610	0.628	437	616	0.092	-0.234	65.550	0.036	0.082
5804	299337	39.262	91.451	1742.149	1880.446	0.606	0.681	438	616	0.039	-0.121	65.700	0.036	0.082
5805	299338	39.434	92.185	1742.182	1880.462	0.625	0.662	439	616	0.134	-0.075	65.850	0.032	0.084
5806	299339	39.301	93.788	1742.184	1880.418	0.611	0.645	440	616	0.109	-0.167	66.000	0.031	0.084
5807	299340	39.409	93.536	1742.161	1880.566	0.631	0.644	441	616	0.063	0.082	66.150	0.029	0.104
5808	299341	39.393	88.738	1742.149	1880.454	0.641	0.674	442	616	0.053	-0.102	66.300	0.030	0.105
5809	299342	39.274	97.435	1742.152	1880.388	0.578	0.645	443	616	0.080	-0.227	66.450	0.030	0.102
5810	299343	39.607	91.959	1742.122	1880.467	0.612	0.662	444	616	0.034	-0.104	66.600	0.030	0.103
5811	299344	39.532	89.711	1742.109	1880.391	0.620	0.660	445	616	0.033	-0.209	66.750	0.030	0.102
5812	299345	39.457	97.920	1742.147	1880.350	0.588	0.629	446	616	0.097	-0.285	66.900	0.031	0.105
5813	299346	39.768	96.699	1742.110	1880.395	0.615	0.638	447	616	0.017	-0.187	67.050	0.032	0.102
5814	299347	39.380	94.394	1742.161	1880.427	0.607	0.656	448	616	0.108	-0.155	67.200	0.033	0.098
5815	299348	39.286	91.441	1742.126	1880.525	0.594	0.696	449	616	0.071	0.010	67.350	0.032	0.105
5816	299349	39.678	92.278	1742.146	1880.405	0.612	0.675	450	616	0.095	-0.181	67.500	0.033	0.104
5817	299350	39.576	99.055	1742.113	1880.440	0.603	0.636	451	616	0.035	-0.109	67.650	0.033	0.105
5818	299351	38.988	96.027	1742.132	1880.448	0.588	0.664	452	616	0.070	-0.110	67.800	0.033	0.104
5819	299352	39.447	94.188	1742.115	1880.537	0.604	0.669	453	616	0.052	0.021	67.950	0.034	0.109
5820	299353	40.134	96.994	1742.117	1880.517	0.580	0.628	454	616	0.051	0.003	68.100	0.034	0.113
5821	299354	39.673	95.303	1742.160	1880.429	0.596	0.650	455	616	0.138	-0.119	68.250	0.037	0.113
5822	299355	38.980	95.050	1742.136	1880.448	0.594	0.667	456	616	0.095	-0.105	68.400	0.035	0.094
5823	299356	39.270	94.343	1742.140	1880.421	0.594	0.677	457	616	0.086	-0.152	68.550	0.034	0.090
5824	299357	39.147	89.422	1742.136	1880.387	0.615	0.682	458	616	0.079	-0.187	68.700	0.034	0.092
5825	299358	39.674	93.088	1742.153	1880.412	0.600	0.658	459	616	0.112	-0.152	68.850	0.032	0.091
5826	299359	39.250	93.885	1742.134	1880.452	0.606	0.676	460	616	0.078	-0.096	69.000	0.031	0.091
5827	299360	39.394	98.791	1742.129	1880.518	0.587	0.646	461	616	0.087	0.031	69.150	0.031	0.086
5828	299361	39.258	94.567	1742.138	1880.467	0.608	0.643	462	616	0.083	-0.055	69.300	0.030	0.087
5829	299362	39.542	94.384	1742.142	1880.434	0.590	0.647	463	616	0.084	-0.106	69.450	0.030	0.083
5830	299363	39.589	95.066	1742.138	1880.536	0.588	0.658	464	616	0.086	0.051	69.600	0.029	0.090
5831	299364	39.330	95.316	1742.123	1880.502	0.588	0.660	465	616	0.047	0.024	69.750	0.028	0.091
5832	299365	39.355	92.327	1742.140	1880.427	0.620	0.660	466	616	0.080	-0.124	69.900	0.028	0.080
5833	299366	39.357	96.920	1742.137	1880.398	0.587	0.647	467	616	0.056	-0.166	70.050	0.024	0.079
5834	299367	39.620	99.359	1742.158	1880.262	0.587	0.620	468	616	0.102	-0.395	70.200	0.024	0.104
5835	299368	39.629	101.029	1742.131	1880.369	0.584	0.609	469	616	0.081	-0.224	70.350	0.024	0.105
5836	299369	39.388	93.491	1742.154	1880.391	0.592	0.652	470	616	0.094	-0.181	70.500	0.024	0.105
5837	299370	39.482	89.035	1742.134	1880.446	0.631	0.672	471	616	0.070	-0.095	70.650	0.022	0.105
5838	299371	39.192	94.759	1742.135	1880.419	0.610	0.645	472	616	0.074	-0.137	70.800	0.022	0.105
5839	299372	39.274	100.074	1742.133	1880.309	0.595	0.605	473	616	0.058	-0.316	70.950	0.021	0.110
5840	299373	39.159	95.598	1742.120	1880.389	0.621	0.665	474	616	0.053	-0.172	71.100	0.021	0.106
5841	299374	39.449	94.520	1742.162	1880.359	0.606	0.639	475	616	0.132	-0.244	71.250	0.020	0.109
5842	299375	39.242	95.427	1742.150	1880.449	0.599	0.640	476	616	0.119	-0.107	71.400	0.022	0.109
5843	299376	39.314	94.956	1742.127	1880.488	0.590	0.674	477	616	0.075	-0.027	71.550	0.022	0.112
5844	299377	39.495	92.422	1742.145	1880.424	0.608	0.653	478	616	0.095	-0.132	71.700	0.022	0.111
5845	299378	39.163	91.880	1742.180	1880.431	0.623	0.672	479	616	0.160	-0.144	71.850	0.027	0.111
5846	299379	39.090	62.985	1742.154	1880.656	0.628	0.804	480	616	0.109	0.215	72.000	0.028	0.135
5847	299380	38.895	87.805	1742.182	1880.464	0.632	0.674	481	616	0.157	-0.060	72.150	0.032	0.132
5848	299381	39.097	98.376	1742.199	1880.421	0.612	0.623	482	616	0.177	-0.137	72.300	0.037	0.131
5849	299382	38.789	92.410	1742.200	1880.441	0.634	0.680	483	616	0.193	-0.122	72.450	0.043	0.131
5850	299383	39.446	91.454	1742.212	1880.435	0.633	0.671	484	616	0.217	-0.142	72.600	0.050	0.124
5851	299384	40.058	47.689	1742.001	1880.415	0.741	0.623	485	616	-0.108	-0.190	72.750	0.068	0.119
5852	300329	36.423	106.883	1257.046	1738.472	0.603	0.575	334	620	0.063	-0.007	50.100	0.000	0.000
5853	300330	36.532	105.349	1257.044	1738.406	0.593	0.606	335	620	0.058	-0.155	50.250	0.004	0.105
5854	300331	36.684	107.049	1257.014	1738.510	0.582	0.579	336	620	-0.012	0.040	50.400	0.042	0.102
5855	300332	36.537	103.541	1257.043	1738.447	0.595	0.594	337	620	0.058	-0.054	50.550	0.036	0.083
5856	300333	36.921	101.801	1257.024	1738.503	0.595	0.601	338	620	0.016	0.012	50.700	0.033	0.076
5857	300334	37.032	106.135	1257.035	1738.372	0.583	0.579	339	620	0.026	-0.180	50.850	0.030	0.091
5858	300335	36.588	-90.846	1257.034	1738.087	0.577	1.207	340	620	0.034	-0.648	51.000	0.027	0.238
5859	300336	36.728	104.429	1257.031	1738.449	0.589	0.601	341	620	0.047	-0.089	51.150	0.026	0.221
5860	300337	36.709	107.625	1257.063	1738.378	0.571	0.585	342	620	0.081	-0.158	51.300	0.028	0.207
5861	300338	36.667	108.194	1257.038	1738.382	0.582	0.582	343	620	0.039	-0.162	51.450	0.027	0.196
5862	300339	36.812	103.549	1257.020	1738.526	0.586	0.606	344	620	5.000E-4	0.063	51.600	0.028	0.195
5863	300340	36.784	104.349	1257.004	1738.556	0.587	0.611	345	620	-0.015	0.109	51.750	0.031	0.198
5864	300341	36.358	98.311	1257.028	1738.499	0.607	0.628	346	620	0.027	0.028	51.900	0.030	0.193
5865	300342	36.756	107.625	1257.022	1738.376	0.582	0.581	347	620	0.030	-0.181	52.050	0.028	0.187
5866	300343	36.532	105.893	1257.016	1738.433	0.589	0.609	348	620	0.001	-0.079	52.200	0.028	0.180
5867	300344	36.775	105.552	1256.984	1738.525	0.580	0.590	349	620	-0.082	0.061	52.350	0.039	0.178
5868	300345	36.740	103.126	1257.020	1738.468	0.592	0.629	350	620	-0.031	-0.032	52.500	0.040	0.173
5869	300346	36.843	102.829	1257.034	1738.552	0.587	0.595	351	620	0.011	0.112	52.650	0.039	0.174
5870	300347	36.412	103.948	1257.001	1738.578	0.574	0.623	352	620	-0.062	0.150	52.800	0.042	0.177
5871	300348	37.336	106.016	1257.019	1738.493	0.570	0.591	353	620	-0.008	-0.005	52.950	0.042	0.173
5872	300349	36.695	97.798	1257.049	1738.459	0.580	0.639	354	620	0.016	-0.069	53.100	0.040	0.172
5873	300350	36.252	106.040	1257.040	1738.473	0.587	0.617	355	620	-0.009	-0.038	53.250	0.039	0.171
5874	300351	36.972	102.893	1257.041	1738.420	0.597	0.602	356	620	0.019	-0.132	53.400	0.038	0.170
5875	300352	36.444	109.190	1257.062	1738.293	0.573	0.569	357	620	0.029	-0.319	53.550	0.037	0.179
5876	300353	36.637	104.311	1257.082	1738.365	0.584	0.600	358	620	0.055	-0.209	53.700	0.038	0.180
5877	300354	36.828	104.763	1257.038	1738.321	0.587	0.580	359	620	0.006	-0.284	53.850	0.038	0.184
5878	300355	36.751	111.476	1257.055	1738.348	0.591	0.568	360	620	0.045	-0.254	54.000	0.039	0.137
5879	300356	36.677	106.847	1257.067	1738.427	0.581	0.593	361	620	0.064	-0.108	54.150	0.040	0.138
5880	300357	36.810	102.507	1257.013	1738.412	0.581	0.625	362	620	-0.018	-0.153	54.300	0.037	0.137
5881	300358	36.573	114.330	1257.065	1738.357	0.585	0.548	363	620	0.066	-0.241	54.450	0.038	0.141
5882	300359	36.667	102.748	1257.078	1738.450	0.582	0.617	364	620	0.074	-0.092	54.600	0.041	0.137
5883	300360	36.630	99.157	1257.065	1738.458	0.591	0.609	365	620	0.065	-0.065	54.750	0.042	0.129
5884	300361	36.422	102.355	1257.031	1738.547	0.588	0.629	366	620	0.010	0.079	54.900	0.042	0.132
5885	300362	36.729	104.237	1257.075	1738.427	0.578	0.610	367	620	0.086	-0.125	55.050	0.045	0.131
5886	300363	36.432	106.112	1257.051	1738.385	0.578	0.603	368	620	0.051	-0.175	55.200	0.046	0.132
5887	300364	36.955	101.785	1257.047	1738.429	0.585	0.612	369	620	0.052	-0.109	55.350	0.039	0.127
5888	300365	36.695	104.890	1257.057	1738.398	0.580	0.594	370	620	0.054	-0.139	55.500	0.037	0.126
5889	300366	36.860	105.827	1257.057	1738.405	0.580	0.578	371	620	0.070	-0.099	55.650	0.038	0.115
5890	300367	36.882	100.054	1257.071	1738.422	0.592	0.619	372	620	0.082	-0.091	55.800	0.032	0.096
5891	300368	36.657	109.971	1257.069	1738.356	0.588	0.577	373	620	0.073	-0.181	55.950	0.031	0.092
5892	300369	36.524	104.210	1257.061	1738.448	0.584	0.628	374	620	0.062	-0.060	56.100	0.030	0.093
5893	300370	36.594	108.207	1257.041	1738.529	0.584	0.584	375	620	0.032	0.057	56.250	0.028	0.100
5894	300371	36.501	109.160	1257.059	1738.428	0.587	0.587	376	620	0.090	-0.099	56.400	0.028	0.100
5895	300372	36.493	109.652	1257.044	1738.355	0.573	0.572	377	620	0.041	-0.225	56.550	0.028	0.093
5896	300373	36.519	109.024	1257.051	1738.455	0.588	0.575	378	620	0.066	-0.061	56.700	0.028	0.092
5897	300374	36.184	109.806	1257.034	1738.487	0.591	0.587	379	620	0.033	0.004	56.850	0.026	0.088
5898	300375	36.772	104.960	1257.064	1738.509	0.577	0.599	380	620	0.095	0.025	57.000	0.028	0.086
5899	300376	36.549	106.821	1257.066	1738.417	0.571	0.602	381	620	0.093	-0.104	57.150	0.029	0.086
5900	300377	37.050	104.411	1257.048	1738.455	0.571	0.593	382	620	0.077	-0.036	57.300	0.022	0.085
5901	300378	36.532	107.315	1257.030	1738.486	0.568	0.597	383	620	0.019	0.003	57.450	0.024	0.079
5902	300379	36.712	105.651	1257.025	1738.587	0.574	0.610	384	620	0.041	0.169	57.600	0.025	0.096
5903	300380	36.874	98.669	1257.021	1738.535	0.583	0.638	385	620	0.020	0.094	57.750	0.026	0.102
5904	300381	36.480	105.044	1257.056	1738.500	0.582	0.595	386	620	0.085	0.053	57.900	0.024	0.100
5905	300382	36.341	105.227	1257.035	1738.555	0.589	0.611	387	620	0.057	0.118	58.050	0.024	0.106
5906	300383	36.721	104.808	1257.007	1738.441	0.581	0.592	388	620	0.017	-0.059	58.200	0.026	0.102
5907	300384	36.798	105.987	1257.035	1738.487	0.576	0.599	389	620	0.059	0.008	58.350	0.025	0.101
5908	300385	36.728	103.737	1257.012	1738.564	0.585	0.611	390	620	0.014	0.151	58.500	0.027	0.105
5909	300386	36.809	107.793	1257.000	1738.636	0.577	0.596	391	620	-0.009	0.271	58.650	0.031	0.121
5910	300387	36.648	99.484	1257.056	1738.447	0.582	0.624	392	620	0.096	-0.040	58.800	0.032	0.120
5911	300388	36.616	103.399	1257.037	1738.469	0.601	0.599	393	620	0.053	0.003	58.950	0.031	0.111
5912	300389	36.486	102.610	1257.002	1738.554	0.588	0.625	394	620	0.011	0.140	59.100	0.032	0.113
5913	300390	36.788	101.087	1256.989	1738.418	0.574	0.619	395	620	-0.026	-0.061	59.250	0.036	0.115
5914	300391	36.435	104.300	1257.031	1738.383	0.585	0.606	396	620	0.043	-0.101	59.400	0.035	0.115
5915	300392	36.428	103.214	1256.987	1738.505	0.571	0.639	397	620	-0.039	0.068	59.550	0.040	0.100
5916	300393	36.971	101.724	1257.040	1738.425	0.593	0.605	398	620	0.048	-0.068	59.700	0.039	0.100
5917	300394	36.640	-18.764	1257.039	1738.173	0.596	1.016	399	620	0.062	-0.462	59.850	0.040	0.149
5918	300395	38.203	112.328	1257.056	1738.331	0.568	0.537	400	620	0.100	-0.200	60.000	0.040	0.156
5919	300396	36.829	114.303	1257.043	1738.407	0.567	0.537	401	620	0.056	-0.078	60.150	0.038	0.155
5920	300397	36.484	105.478	1257.025	1738.380	0.574	0.599	403	620	0.046	-0.103	60.450	0.037	0.157
5921	300398	36.590	97.012	1257.032	1738.420	0.591	0.621	404	620	0.064	-0.046	60.600	0.037	0.157
5922	300399	36.483	107.174	1257.004	1738.411	0.592	0.595	405	620	0.026	-0.050	60.750	0.037	0.152
5923	300400	36.699	106.398	1256.993	1738.449	0.567	0.602	406	620	0.002	0.013	60.900	0.038	0.150
5924	300401	36.916	105.255	1256.996	1738.465	0.578	0.596	407	620	0.004	0.043	61.050	0.037	0.150
5925	300402	36.402	100.099	1256.990	1738.522	0.591	0.643	408	620	-0.003	0.126	61.200	0.038	0.150
5926	300403	36.561	106.276	1257.058	1738.360	0.583	0.592	409	620	0.122	-0.137	61.350	0.043	0.152
5927	300404	36.582	104.001	1257.030	1738.375	0.597	0.584	410	620	0.078	-0.115	61.500	0.043	0.153
5928	300405	36.758	105.719	1256.991	1738.402	0.592	0.587	411	620	-0.004	-0.058	61.650	0.044	0.147
5929	300406	36.355	111.015	1257.024	1738.429	0.580	0.553	413	620	0.077	-0.021	61.950	0.044	0.127
5930	300407	36.497	111.163	1256.984	1738.390	0.571	0.568	414	620	0.018	-0.078	62.100	0.042	0.127
5931	300408	36.595	117.117	1257.012	1738.357	0.579	0.524	415	620	0.039	-0.135	62.250	0.042	0.127
5932	300409	36.629	101.171	1256.976	1738.468	0.577	0.624	416	620	0.004	0.053	62.400	0.042	0.121
5933	300410	36.414	102.010	1256.996	1738.471	0.578	0.625	417	620	0.043	0.028	62.550	0.039	0.123
5934	300411	36.608	110.533	1256.998	1738.380	0.594	0.561	418	620	0.018	-0.093	62.700	0.040	0.123
5935	300412	36.802	105.924	1257.036	1738.341	0.593	0.592	419	620	0.114	-0.182	62.850	0.039	0.122
5936	300413	36.688	104.982	1257.032	1738.442	0.585	0.591	420	620	0.111	-0.006	63.000	0.041	0.123
5937	300414	36.748	105.045	1256.992	1738.461	0.575	0.606	421	620	0.034	0.022	63.150	0.041	0.084
5938	300415	37.205	105.393	1257.012	1738.389	0.573	0.597	422	620	0.057	-0.084	63.300	0.040	0.077
5939	300416	36.890	106.352	1257.025	1738.488	0.564	0.594	423	620	0.088	0.071	63.450	0.041	0.080
5940	300417	38.097	104.059	1257.031	1738.408	0.592	0.627	424	620	0.097	-0.038	63.600	0.042	0.079
5941	300418	37.042	111.278	1257.022	1738.377	0.585	0.553	425	620	0.104	-0.112	63.750	0.044	0.081
5942	300419	36.815	106.605	1256.968	1738.376	0.586	0.583	426	620	0.005	-0.126	63.900	0.045	0.083
5943	300420	36.651	108.468	1257.002	1738.360	0.584	0.566	427	620	0.056	-0.136	64.050	0.043	0.085
5944	300421	36.881	114.170	1257.014	1738.237	0.559	0.528	428	620	0.094	-0.327	64.200	0.042	0.102
5945	300422	36.438	103.334	1257.017	1738.346	0.589	0.605	429	620	0.095	-0.161	64.350	0.041	0.093
5946	300423	36.999	103.612	1257.027	1738.359	0.592	0.627	430	620	0.108	-0.137	64.500	0.040	0.093
5947	300424	36.415	102.101	1256.984	1738.546	0.594	0.617	431	620	0.009	0.193	64.650	0.041	0.111
5948	300425	36.386	107.608	1256.995	1738.497	0.583	0.605	432	620	0.063	0.102	64.800	0.039	0.118
5949	300426	36.746	105.613	1257.022	1738.300	0.584	0.584	433	620	0.112	-0.199	64.950	0.040	0.121
5950	300427	37.377	113.729	1257.022	1738.198	0.567	0.526	434	620	0.087	-0.364	65.100	0.039	0.138
5951	300428	36.681	117.947	1257.038	1738.180	0.574	0.523	435	620	0.129	-0.401	65.250	0.041	0.155
5952	300429	36.974	111.866	1257.045	1738.362	0.570	0.562	436	620	0.142	-0.097	65.400	0.040	0.151
5953	300430	36.925	112.113	1257.023	1738.314	0.585	0.543	437	620	0.106	-0.172	65.550	0.040	0.149
5954	300431	36.833	105.583	1257.019	1738.398	0.575	0.587	438	620	0.089	-0.047	65.700	0.037	0.150
5955	300432	36.803	105.283	1257.022	1738.388	0.577	0.608	439	620	0.136	-0.043	65.850	0.038	0.149
5956	300433	36.733	110.618	1257.006	1738.362	0.573	0.560	440	620	0.083	-0.106	66.000	0.038	0.148
5957	300434	36.446	103.262	1257.007	1738.388	0.601	0.605	442	620	0.084	-0.057	66.300	0.036	0.145
5958	300435	37.007	102.838	1256.988	1738.352	0.589	0.608	443	620	0.076	-0.134	66.450	0.035	0.145
5959	300436	36.863	105.960	1256.988	1738.407	0.584	0.578	444	620	0.078	-0.050	66.600	0.035	0.139
5960	300437	36.653	103.845	1257.022	1738.386	0.578	0.593	445	620	0.152	-0.067	66.750	0.038	0.138
5961	300438	36.743	106.002	1256.970	1738.425	0.588	0.596	446	620	0.073	-0.015	66.900	0.038	0.140
5962	300439	37.046	102.152	1256.965	1738.398	0.582	0.609	447	620	0.044	-0.032	67.050	0.034	0.142
5963	300440	36.856	110.291	1257.011	1738.353	0.571	0.558	448	620	0.127	-0.124	67.200	0.034	0.142
5964	300441	36.601	109.841	1256.975	1738.277	0.578	0.569	449	620	0.088	-0.237	67.350	0.034	0.136
5965	300442	36.758	109.957	1256.998	1738.317	0.580	0.544	450	620	0.117	-0.172	67.500	0.035	0.136
5966	300443	36.479	103.798	1256.934	1738.382	0.575	0.595	451	620	0.008	-0.052	67.650	0.040	0.136
5967	300444	36.716	99.158	1256.946	1738.505	0.578	0.646	452	620	0.031	0.131	67.800	0.038	0.130
5968	300445	36.600	103.241	1256.977	1738.543	0.602	0.593	453	620	0.090	0.181	67.950	0.037	0.137
5969	300446	37.059	109.564	1256.942	1738.402	0.570	0.556	454	620	0.030	-0.031	68.100	0.039	0.136
5970	300447	36.627	114.530	1256.978	1738.199	0.579	0.533	455	620	0.105	-0.337	68.250	0.039	0.134
5971	300448	36.518	110.520	1256.959	1738.251	0.584	0.555	456	620	0.070	-0.271	68.400	0.038	0.120
5972	300449	36.670	102.231	1256.999	1738.358	0.585	0.580	457	620	0.119	-0.103	68.550	0.037	0.120
5973	300450	37.140	111.206	1256.964	1738.275	0.579	0.558	458	620	0.062	-0.216	68.700	0.037	0.122
5974	300451	36.903	108.852	1256.964	1738.306	0.572	0.554	459	620	0.068	-0.172	68.850	0.037	0.123
5975	300452	36.920	112.609	1256.961	1738.318	0.578	0.538	460	620	0.060	-0.160	69.000	0.035	0.124
5976	300453	37.353	114.020	1256.988	1738.313	0.565	0.544	461	620	0.120	-0.147	69.150	0.036	0.124
5977	300454	37.102	109.529	1257.001	1738.247	0.568	0.554	462	620	0.123	-0.257	69.300	0.038	0.128
5978	300455	36.805	108.732	1256.979	1738.339	0.574	0.565	463	620	0.082	-0.108	69.450	0.038	0.128
5979	300456	37.069	106.987	1256.983	1738.404	0.565	0.569	464	620	0.097	-0.010	69.600	0.038	0.129
5980	300457	36.515	103.601	1256.963	1738.383	0.585	0.592	465	620	0.050	-0.017	69.750	0.035	0.131
5981	300458	36.864	108.018	1256.990	1738.408	0.577	0.584	466	620	0.099	-0.004	69.900	0.035	0.131
5982	300459	36.470	108.825	1256.957	1738.473	0.569	0.603	467	620	0.027	0.104	70.050	0.036	0.138
5983	300460	36.717	110.766	1256.972	1738.313	0.569	0.556	469	620	0.085	-0.164	70.350	0.034	0.139
5984	300461	36.613	112.652	1257.005	1738.353	0.581	0.536	470	620	0.115	-0.092	70.500	0.035	0.136
5985	300462	36.597	112.580	1256.978	1738.338	0.568	0.546	471	620	0.079	-0.118	70.650	0.034	0.134
5986	300463	36.214	112.593	1256.976	1738.333	0.578	0.542	472	620	0.079	-0.125	70.800	0.030	0.134
5987	300464	36.884	105.909	1256.978	1738.376	0.593	0.587	473	620	0.069	-0.059	70.950	0.028	0.124
5988	300465	36.552	103.492	1256.982	1738.363	0.601	0.589	474	620	0.091	-0.063	71.100	0.028	0.104
5989	300466	36.805	109.835	1256.964	1738.330	0.577	0.542	475	620	0.074	-0.141	71.250	0.025	0.102
5990	300467	36.625	108.586	1256.992	1738.311	0.561	0.571	476	620	0.124	-0.178	71.400	0.026	0.090
5991	300468	36.422	112.636	1256.970	1738.245	0.565	0.551	477	620	0.083	-0.266	71.550	0.026	0.090
5992	300469	36.499	112.437	1256.992	1738.219	0.571	0.554	478	620	0.109	-0.310	71.700	0.026	0.100
5993	300470	36.441	110.214	1256.963	1738.360	0.585	0.559	479	620	0.071	-0.107	71.850	0.025	0.098
5994	300471	36.792	108.269	1256.955	1738.417	0.578	0.580	480	620	0.049	-0.017	72.000	0.026	0.100
5995	300472	36.763	111.812	1256.993	1738.280	0.592	0.533	481	620	0.113	-0.205	72.150	0.026	0.101
5996	300473	36.705	110.988	1257.005	1738.186	0.572	0.542	482	620	0.125	-0.363	72.300	0.027	0.115
5997	300474	37.178	112.548	1256.982	1738.233	0.564	0.529	483	620	0.103	-0.305	72.450	0.026	0.119
5998	300475	36.630	110.681	1256.959	1738.305	0.576	0.549	484	620	0.071	-0.201	72.600	0.026	0.120
5999	300476	36.777	116.036	1256.971	1738.270	0.569	0.526	485	620	0.102	-0.272	72.750	0.026	0.120
6000	300477	37.299	111.530	1256.971	1738.252	0.577	0.539	486	620	0.087	-0.302	72.900	0.025	0.121
6001	300478	36.877	115.010	1256.981	1738.272	0.550	0.526	487	620	0.110	-0.242	73.050	0.025	0.116
6002	300479	36.659	108.727	1257.012	1738.372	0.568	0.573	488	620	0.149	-0.085	73.200	0.024	0.099
6003	300480	36.540	101.768	1256.965	1738.406	0.575	0.612	489	620	0.072	-0.028	73.350	0.025	0.105
6004	300481	36.346	105.153	1256.957	1738.378	0.584	0.583	490	620	0.045	-0.085	73.500	0.026	0.105
6005	300482	37.996	104.940	1256.984	1738.378	0.582	0.587	491	620	0.101	-0.094	73.650	0.026	0.106
6006	300483	36.492	103.626	1256.959	1738.469	0.581	0.599	492	620	0.052	0.058	73.800	0.028	0.118
6007	300484	36.513	107.033	1256.933	1738.421	0.579	0.612	493	620	0.013	-0.022	73.950	0.032	0.120
6008	300485	36.785	109.674	1256.944	1738.276	0.571	0.554	494	620	-0.002	-0.244	74.100	0.038	0.119
6009	300486	36.836	91.311	1256.998	1738.405	0.579	0.404	495	620	0.119	-0.033	74.250	0.039	0.122
6010	300487	36.513	105.327	1256.973	1738.421	0.573	0.592	496	620	0.075	-0.024	74.400	0.038	0.126
6011	300488	36.508	104.526	1256.970	1738.450	0.582	0.586	497	620	0.070	0.031	74.550	0.038	0.130
