trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)	msd_y
2572	178.05	178.95	0.855	-0.293	1.141	-0.08799999999999999	0.9	0.352	0.391	35.671	1.879044505440643e-14
2609	211.5	212.55	-0.479	0.21	-1.178	0.058	1.05	0.716	0.681	-167.66	3.988022916666664e-14
2615	263.7	266.55	0.324	-0.117	-0.165	0.033	2.85	0.512	0.179	162.941	2.978285909763313e-14
2644	168.3	173.7	-2.042	-0.08599999999999999	0.003	-0.031	5.4	2.046	0.379	1.518	1.324059018366563e-14
2742	257.1	258.3	-0.073	-0.045	0.286	-0.103	1.2	0.364	0.303	-9.116	4.629724076026249e-14
2751	254.85	256.2	-0.202	-0.045	0.303	-0.151	1.35	0.516	0.382	-11.822	5.466046738972901e-14
58	130.95	132.45	-0.854	0.181	-0.437	0.238	1.5	0.421	0.281	7.849	2.705016581544321e-14
58	133.8	136.65	-0.279	0.049	1.008	0.259	2.85	1.304	0.458	9.292999999999999	2.705016581544321e-14
58	138.6	139.65	1.352	0.097	2.039	0.278	1.05	0.71	0.677	14.765	2.705016581544321e-14
58	140.55	141.9	2.338	0.017	3.369	0.001	1.35	1.031	0.764	-0.91	2.705016581544321e-14
58	143.55	145.05	3.931	0.024	4.737	0.203	1.5	0.826	0.55	12.525	2.705016581544321e-14
187	139.35	140.55	-0.428	0.166	0.022	0.294	1.2	0.468	0.39	15.842	3.915788077046345e-14
187	142.2	145.35	0.253	0.033	1.6	0.172	3.15	1.354	0.43	5.883	3.915788077046345e-14
218	149.85	151.35	-0.949	-0.082	-1.94	-0.184	1.5	0.996	0.664	-174.12	7.603916456626773e-15
223	232.5	233.7	-0.222	-0.08599999999999999	0.419	0.056	1.2	0.656	0.547	12.463	2.658805087307774e-14
282	123.75	124.8	-0.008	0.296	-0.774	-0.057	1.05	0.843	0.803	-155.261	1.679444601589534e-14
299	224.4	229.65	1.725	-0.068	2.214	0.07099999999999999	5.25	0.508	0.097	15.863	3.061109844919218e-14
354	193.35	194.1	-0.194	0.035	0.0001	0.016	0.75	0.195	0.26	-5.767	2.14164137440943e-14
354	194.7	195.6	0.015	0.053	0.312	0.114	0.9	0.303	0.337	11.73	2.14164137440943e-14
370	124.5	128.4	0.842	0.146	1.967	0.076	3.9	1.127	0.289	-3.529	1.172581060133903e-14
381	125.55	126.75	-0.266	0.444	0.102	-0.022	1.2	0.593	0.495	-51.674	2.416611877588499e-14
402	141.75	144.45	-0.841	-0.116	0.414	0.277	2.7	1.315	0.487	17.413	3.922927478640092e-14
402	149.4	157.95	0.629	0.211	4.972	-0.137	8.550000000000001	4.357	0.51	-4.57	3.922927478640092e-14
402	160.65	161.7	5.488	0.251	6.004	-0.283	1.05	0.743	0.707	-45.998	3.922927478640092e-14
402	165.9	167.25	6.978	-0.066	7.77	-0.397	1.35	0.858	0.636	-22.698	3.922927478640092e-14
425	120.3	121.8	-0.301	0.111	0.23	-0.041	1.5	0.552	0.368	-16.003	2.109981298198556e-14
479	121.35	126	-1.135	-0.116	0.67	0.113	4.65	1.82	0.391	7.243	1.658274597538557e-14
479	153.9	156.3	8.584	0.27	9.858000000000001	-0.004	2.4	1.303	0.543	-12.132	1.658274597538557e-14
489	212.25	213.75	-0.074	0.25	0.596	-0.112	1.5	0.762	0.508	-28.381	4.216159902742343e-14
491	188.85	190.5	-0.004	0.119	0.478	0.068	1.65	0.485	0.294	-6.007	3.469172765518305e-14
515	193.8	197.55	-0.184	0.014	1.502	0.188	3.75	1.695	0.452	5.891	3.022208168081386e-14
515	200.25	202.2	-0.487	-0.14	0.461	0.059	1.95	0.969	0.497	11.834	3.022208168081386e-14
515	203.85	205.65	0.889	0.134	1.698	0.421	1.8	0.858	0.477	19.533	3.022208168081386e-14
543	176.1	176.85	-0.193	0.258	0.063	0.114	0.75	0.294	0.391	-29.308	7.884837408607777e-15
566	177.9	178.65	-0.201	-0.08599999999999999	0.046	-0.188	0.75	0.267	0.356	-22.484	2.769258928494432e-14
583	153.75	154.8	-0.159	-0.008	-0.04	0.171	1.05	0.215	0.205	56.396	2.374867083859528e-14
615	128.1	130.05	-1.041	0.402	-0.576	0.143	1.95	0.532	0.273	-29.138	3.727738009166759e-14
621	139.65	140.85	-0.222	0.019	-0.059	0.167	1.2	0.22	0.183	42.186	6.921867976156282e-15
674	129.15	129.9	-0.284	-0.29	-0.67	-0.034	0.75	0.463	0.618	146.442	2.81654917636476e-14
687	256.35	259.2	-0.713	-0.307	0.884	-0.055	2.85	1.617	0.5669999999999999	8.978	3.70604627389947e-14
766	124.05	125.4	1.65	0.316	2.273	0.184	1.35	0.637	0.472	-11.927	4.774512658072738e-14
792	128.25	132.75	-0.395	0.276	1.337	-0.373	4.5	1.85	0.411	-20.536	2.43122983095582e-14
855	229.65	231.75	-0.196	0.212	0.864	-0.91	2.1	1.544	0.735	-46.63	2.432422573143177e-14
862	132	133.2	-0.338	0.233	0.183	0.422	1.2	0.554	0.462	19.952	2.891687979153539e-14
904	202.65	212.25	0.271	0.192	4.522	0.331	9.6	4.253	0.443	1.881	3.768046217855881e-14
915	165.6	167.4	-0.34	-0.185	-1.305	-0.018	1.8	0.979	0.544	170.134	1.927504882561681e-14
1048	136.95	137.7	-0.178	-0.111	0.229	0.07000000000000001	0.75	0.445	0.594	23.994	5.208664970513217e-14
1122	182.7	184.35	-0.095	0.18	0.574	0.09	1.65	0.675	0.409	-7.684	1.397412380258222e-14
1330	133.05	136.05	0.381	0.121	1.624	-0.122	3	1.267	0.422	-11.085	2.192828900891632e-14
1723	135.6	138.6	-0.431	0.025	-2.03	0.734	3	1.749	0.583	156.105	2.877071633958763e-14
1725	200.1	205.35	-0.037	0.08699999999999999	2.191	0.245	5.25	2.234	0.425	4.06	2.349146876020995e-14
1725	206.1	207.15	-0.081	-0.036	0.499	-0.155	1.05	0.592	0.5639999999999999	-11.591	2.349146876020995e-14
1826	130.5	132.75	-0.515	0.11	-1.8	0.108	2.25	1.285	0.571	-179.931	1.915547172807621e-14
1835	151.8	152.85	-0.092	0.005	-1.661	-0.078	1.05	1.571	1.496	-176.96	2.105401554720936e-14
1838	124.35	126.15	-1.798	0.221	-1.174	0.124	1.8	0.631	0.351	-8.762	2.036264646582366e-14
1857	133.8	141.9	0.37	-0.014	-3.486	0.159	8.1	3.86	0.477	177.438	2.096471163673859e-14
1857	142.95	147.6	-3.636	0.247	-5.853	0.574	4.65	2.241	0.482	171.623	2.096471163673859e-14
1986	264.15	266.4	-0.255	0.08500000000000001	0.129	0.033	2.25	0.388	0.172	-7.714	5.080100999653265e-15
2037	157.5	158.25	-0.035	-0.11	0.371	-0.105	0.75	0.406	0.541	0.742	1.935588097564235e-14
2051	153	159.9	2.17	-0.052	5.063	0.137	6.9	2.899	0.42	3.728	2.935432149599912e-14
2051	153	159.9	2.17	-0.052	5.063	0.137	6.9	2.899	0.42	3.728	2.935432149599912e-14
2087	173.4	174.15	-0.106	-0.067	-0.399	0.047	0.75	0.315	0.419	158.68	1.692992361020832e-14
2097	168.45	169.8	-0.051	-0.05	-0.78	-0.364	1.35	0.794	0.588	-156.665	2.829406464863809e-14
2145	198.45	201.45	-0.091	0.063	-1.459	-0.401	3	1.445	0.482	-161.258	3.734574486776957e-14
2271	256.5	257.7	-0.209	-0.213	0.224	-0.12	1.2	0.443	0.369	12.08	6.188923522350116e-14
