 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
296	1063	276.900	277.200	-1.512	0.187	-1.712	0.219	0.300	0.203	0.675	170.910
297	1063	285.900	287.100	-3.836	0.421	-4.535	0.524	1.200	0.706	0.589	171.654
298	1063	301.500	302.850	-6.791	0.662	-7.559	-0.472	1.350	1.369	1.014	-124.116
299	1063	320.250	322.800	-6.916	-0.313	-8.300	0.769	2.550	1.756	0.689	141.994
300	1080	218.100	218.550	-0.266	-0.181	-0.122	0.075	0.450	0.294	0.654	60.717
301	1084	246.150	247.800	-1.549	-0.354	-2.672	-0.458	1.650	1.128	0.684	-174.702
302	1094	207.750	208.500	-0.217	-0.005	0.164	0.142	0.750	0.408	0.544	21.056
303	1097	282.600	283.200	0.143	0.062	-0.417	0.112	0.600	0.562	0.937	174.841
304	1097	305.400	307.950	-1.609	-0.217	-2.493	0.369	2.550	1.060	0.416	146.489
305	1102	275.700	276.900	-0.737	-0.560	-0.094	0.073	1.200	0.902	0.752	44.544
306	1102	281.250	283.200	0.349	-0.005	1.189	0.193	1.950	0.863	0.443	13.257
307	1102	283.500	284.550	1.253	-0.468	1.866	0.084	1.050	0.825	0.786	42.005
308	1102	303.450	305.850	1.719	0.361	2.714	-0.289	2.400	1.188	0.495	-33.142
309	1102	306.750	308.850	3.400	-0.172	4.232	-0.501	2.100	0.895	0.426	-21.584
310	1102	310.050	312.450	4.890	-0.297	5.808	-0.773	2.400	1.034	0.431	-27.422
311	1102	316.950	319.500	6.416	-0.724	7.183	-0.453	2.550	0.813	0.319	19.407
312	1102	322.350	324.300	8.019	0.421	8.565	-0.721	1.950	1.266	0.649	-64.447
313	1102	331.050	333	9.615	-0.360	10.287	-0.460	1.950	0.679	0.348	-8.448
314	1102	333.150	334.500	10.563	-0.356	11.399	-0.730	1.350	0.916	0.678	-24.059
315	1112	264.300	265.800	-0.173	-0.207	0.408	0.062	1.500	0.640	0.427	24.855
316	1112	265.950	267.300	0.392	0.073	0.950	0.072	1.350	0.558	0.413	-0.099
317	1112	325.500	325.950	-0.533	-0.039	-0.176	-0.051	0.450	0.357	0.794	-1.810
318	1112	326.550	326.850	0.189	-0.069	0.409	-0.096	0.300	0.222	0.739	-6.997
319	1112	327.600	328.200	0.773	0.283	1.038	0.153	0.600	0.295	0.492	-26.183
320	1112	328.650	329.100	1.173	0.032	1.411	-0.134	0.450	0.290	0.644	-34.837
321	1113	274.200	274.650	-0.213	0.018	-0.519	0.101	0.450	0.317	0.705	164.763
322	1113	327.150	329.550	0.487	-0.279	-0.538	-0.227	2.400	1.026	0.428	177.069
323	1113	331.350	334.350	-0.985	-0.344	-2.685	0.255	3	1.802	0.601	160.590
324	1170	301.800	330.750	-0.292	-0.006	-2.273	-0.162	28.950	1.987	0.069	-175.504
325	1172	287.250	287.700	-0.162	-0.200	-0.471	-0.037	0.450	0.350	0.777	152.127
326	1192	288	288.600	-0.129	0.099	-0.402	0.134	0.600	0.275	0.459	172.728
327	1192	289.500	289.800	-0.428	0.090	-0.506	0.096	0.300	0.078	0.261	175.601
328	1192	297.900	298.350	-0.663	0.052	-1.079	-0.013	0.450	0.421	0.935	-171.189
329	1192	302.700	303	-1.295	0.119	-1.361	0.242	0.300	0.140	0.465	118.217
330	1233	267	267.300	-0.506	0.130	-0.770	0.254	0.300	0.292	0.972	154.841
331	1263	312.600	313.500	-1.195	-0.245	-1.848	-0.163	0.900	0.658	0.731	172.843
332	1287	353.400	354	-0.240	0.171	-0.824	0.203	0.600	0.585	0.975	176.809
333	1287	361.500	361.950	-1.112	0.056	-1.669	-0.095	0.450	0.577	1.282	-164.825
334	1293	280.800	281.850	0.034	-0.361	-0.294	-0.151	1.050	0.390	0.371	147.345
335	1308	223.350	223.800	-0.168	-0.304	-0.704	-0.218	0.450	0.543	1.206	170.946
336	1310	317.850	324.600	-0.425	-0.230	2.837	0.150	6.750	3.284	0.487	6.648
337	1310	328.650	335.100	3.073	0.161	6.407	0.096	6.450	3.335	0.517	-1.123
338	1368	224.850	225.300	-0.073	-0.106	-0.998	-0.051	0.450	0.927	2.059	176.636
339	1377	185.850	186	-0.016	NaN	-0.016	NaN	0.150	NaN	NaN	NaN
340	1393	251.100	252.300	-1.205	0.481	-2.081	-0.168	1.200	1.090	0.909	-143.457
341	1393	258.900	261	-2.654	0.140	-4.017	0.146	2.100	1.363	0.649	179.728
342	1394	272.550	277.050	-1.373	0.252	0.709	-0.227	4.500	2.136	0.475	-12.961
343	1394	279.300	281.250	1.323	-0.179	2.740	0.173	1.950	1.460	0.749	13.935
344	1394	284.400	285.750	3.105	0.137	4.150	-0.034	1.350	1.059	0.784	-9.269
345	1394	288.300	289.500	4.726	0.037	5.812	-0.217	1.200	1.115	0.930	-13.186
346	1394	310.650	312.600	5.788	-0.301	7.195	0.198	1.950	1.493	0.766	19.521
347	1415	233.100	233.400	-0.156	0.055	-0.444	-0.179	0.300	0.371	1.237	-140.906
348	1415	233.850	234.150	-0.837	-0.062	-1.056	0.285	0.300	0.410	1.368	122.257
349	1418	288.300	289.200	-0.064	-0.073	-0.429	0.304	0.900	0.524	0.582	134.139
350	1421	261.300	261.900	0.045	-0.239	0.386	0.075	0.600	0.463	0.772	42.562
351	1421	268.350	269.400	1.565	0.015	2.286	-0.232	1.050	0.762	0.726	-18.870
352	1421	297.600	298.950	2.448	0.049	2.795	0.079	1.350	0.348	0.258	4.915
353	1421	299.850	300.450	2.958	0.168	3.267	0.385	0.600	0.378	0.629	35.065
354	1421	303.600	306.750	3.478	-0.492	5.138	0.088	3.150	1.758	0.558	19.255
355	1421	310.200	313.050	6.064	-0.244	7.490	-0.258	2.850	1.426	0.500	-0.573
356	1435	309.900	311.400	-0.243	-0.023	0.781	0.387	1.500	1.103	0.735	21.827
357	1436	216.900	217.800	0.074	0.195	-0.180	-0.063	0.900	0.362	0.402	-134.548
358	1442	317.550	399.600	1.245	0.041	-1.510	-0.060	82.050	2.757	0.034	-177.898
359	1443	280.350	283.350	-1.297	-0.089	-2.999	0.099	3	1.712	0.571	173.685
360	1443	316.200	317.250	-3.409	-0.318	-4.146	-0.129	1.050	0.761	0.725	165.593
361	1444	242.100	242.550	0.074	-0.670	-0.762	-0.906	0.450	0.869	1.930	-164.255
362	1476	331.950	335.850	0.925	-0.225	0.413	0.105	3.900	0.609	0.156	147.209
363	1476	369.300	390.300	-0.583	-0.320	-1.401	-0.310	21	0.818	0.039	179.237
364	1486	244.350	245.700	-0.594	0.009	-0.273	0.027	1.350	0.321	0.238	3.182
365	1486	246.750	249.300	0.022	-0.069	0.898	-0.027	2.550	0.877	0.344	2.752
366	1486	253.350	253.950	1.434	-0.089	1.659	-0.049	0.600	0.229	0.381	10.067
367	1486	256.200	259.500	1.994	-0.159	2.963	-0.310	3.300	0.981	0.297	-8.852
368	1486	261	263.250	3.334	-0.282	4.120	-0.254	2.250	0.787	0.350	2.077
369	1505	289.500	297.150	0.029	-0.026	-0.759	-0.316	7.650	0.840	0.110	-159.807
370	1506	255.300	256.650	0.314	-0.311	-0.270	0.380	1.350	0.905	0.670	130.212
371	1506	262.650	263.400	-0.752	0.271	-1.130	-0.024	0.750	0.480	0.640	-141.995
372	1506	263.850	264.750	-1.550	0.057	-1.901	0.326	0.900	0.443	0.492	142.484
373	1506	278.100	278.850	-2.533	0.168	-3.142	-0.117	0.750	0.673	0.897	-154.892
374	1506	285	285.900	-4.129	-0.190	-4.781	-0.429	0.900	0.694	0.771	-159.928
375	1515	264.300	264.900	-0.105	-0.377	0.269	0.265	0.600	0.744	1.239	59.802
376	1515	269.700	270.150	0.127	-0.177	0.413	-0.275	0.450	0.302	0.672	-18.846
377	1518	237.900	238.350	0.133	-0.225	-0.586	-0.119	0.450	0.727	1.615	171.682
378	1536	307.950	399.900	-0.821	0.009	2.529	0.015	91.950	3.350	0.036	0.089
379	1559	250.650	251.850	0.121	0.155	-0.319	-0.224	1.200	0.581	0.484	-139.231
380	1562	229.050	229.650	0.466	0.148	-0.112	0.288	0.600	0.595	0.991	166.385
381	1584	304.050	304.350	0.060	0.050	0.136	0.026	0.300	0.080	0.266	-17.526
382	1595	291.450	391.650	0.562	-0.045	-2.009	0.182	100.200	2.581	0.026	174.962
383	1606	315.150	399.900	-1.026	0.033	4.784	-0.090	84.750	5.811	0.069	-1.213
384	1612	286.950	288	-0.418	-0.544	0.218	0.442	1.050	1.174	1.118	57.196
385	1612	290.850	292.050	0.241	0.292	0.801	0.205	1.200	0.567	0.472	-8.823
386	1612	301.050	302.100	1.340	0.446	1.836	0.322	1.050	0.511	0.487	-13.980
387	1612	303.150	305.400	2.031	0.379	3.322	0.329	2.250	1.292	0.574	-2.229
388	1612	308.250	311.250	3.761	0.315	5.182	0.336	3	1.421	0.474	0.832
389	1612	313.050	314.700	5.546	0.353	6.474	0.458	1.650	0.934	0.566	6.469
390	1612	316.050	318.750	6.682	0.427	7.927	0.284	2.700	1.253	0.464	-6.562
391	1612	326.850	330	8.684	0.371	10.110	0.318	3.150	1.427	0.453	-2.130
392	1618	234.750	235.200	0.385	-0.174	-0.487	-0.614	0.450	0.977	2.170	-153.225
393	1622	227.700	228.300	0.055	-0.449	0.240	-0.088	0.600	0.406	0.676	62.860
394	1637	232.500	232.950	0.034	-0.232	0.178	-0.279	0.450	0.151	0.336	-17.997
395	1681	252.150	252.750	0.169	-0.208	-0.137	0.820	0.600	1.073	1.788	106.574
396	1689	250.200	250.950	-1.742	-0.127	-1.236	-0.027	0.750	0.516	0.688	11.122
397	1689	252.750	253.200	-0.798	-0.177	-0.681	-0.158	0.450	0.119	0.263	9.224
398	1689	277.050	278.250	-0.263	0.082	0.525	-0.083	1.200	0.805	0.671	-11.850
399	1689	281.100	283.200	1.077	-0.170	2.165	0.153	2.100	1.135	0.540	16.528
400	1689	285.450	288.300	0.786	0.013	1.941	0.116	2.850	1.160	0.407	5.079
401	1689	289.950	292.050	2.385	0.177	3.228	0.248	2.100	0.846	0.403	4.806
402	1689	292.950	293.100	3.580	NaN	3.580	NaN	0.150	NaN	NaN	NaN
403	1691	250.350	251.400	-0.514	-0.024	-8.000E-4	0.042	1.050	0.517	0.493	7.350
404	1691	261.300	263.100	0.694	0.186	1.606	0.241	1.800	0.914	0.508	3.463
405	1692	281.250	342.900	1.133	-0.064	-1.420	0.102	61.650	2.558	0.041	176.285
406	1693	285.750	375.450	4.694	-0.302	0.043	0.116	89.700	4.670	0.052	174.873
407	1695	316.200	389.850	0.759	-0.264	-1.290	0.306	73.650	2.127	0.029	164.466
408	1701	262.950	263.550	-0.772	0.867	-0.325	0.475	0.600	0.595	0.991	-41.275
409	1701	263.850	264.300	-0.356	0.536	-0.125	0.291	0.450	0.336	0.747	-46.602
410	1703	270.750	271.950	0.021	-0.093	-0.928	0.048	1.200	0.960	0.800	171.508
411	1710	300.300	302.850	-0.312	0.022	0.769	-0.021	2.550	1.082	0.424	-2.299
412	1713	270.900	271.800	-0.019	0.019	0.128	0.320	0.900	0.335	0.372	63.931
413	1720	270	271.350	-0.738	0.291	0.227	0.615	1.350	1.018	0.754	18.568
414	1720	273.150	274.500	0.764	0.597	1.337	-0.193	1.350	0.976	0.723	-54.062
415	1729	273.600	295.500	-0.401	-0.103	1.182	-0.033	21.900	1.585	0.072	2.529
416	1739	301.050	302.100	-0.274	-0.136	0.043	-0.186	1.050	0.321	0.306	-8.886
417	1748	273.900	275.100	-0.710	-0.099	0.050	-0.061	1.200	0.761	0.634	2.900
418	1748	286.500	288.450	0.484	0.015	1.385	0.045	1.950	0.901	0.462	1.864
419	1753	282.600	315.600	-1.111	-0.254	0.063	0.039	33	1.210	0.037	14.006
420	1757	313.050	320.400	0.910	-0.100	-2.871	0.151	7.350	3.789	0.516	176.204
421	1757	327	335.850	-2.845	0.261	-8.405	0.634	8.850	5.572	0.630	176.166
422	1764	310.350	362.400	1.613	0.070	-0.478	-0.022	52.050	2.093	0.040	-177.478
423	1774	347.700	347.850	5.000E-4	NaN	5.000E-4	NaN	0.150	NaN	NaN	NaN
424	1778	309.300	312	-0.745	-0.118	0.106	-0.238	2.700	0.859	0.318	-8.003
425	1778	321	324	0.189	-0.273	1.594	0.235	3	1.494	0.498	19.875
426	1778	330.900	333.450	2.816	0.056	4.195	0.055	2.550	1.379	0.541	-0.015
427	1783	299.850	301.200	0.776	0.046	0.194	0.017	1.350	0.583	0.432	-177.205
428	1783	302.850	304.050	-0.163	0.047	-0.708	-0.062	1.200	0.556	0.463	-168.678
429	1784	333.450	335.250	-0.813	0.118	-0.128	0.063	1.800	0.687	0.382	-4.574
430	1790	290.700	322.350	-0.717	-0.128	1.054	0.074	31.650	1.782	0.056	6.501
431	1794	323.100	323.400	-0.106	-0.058	-0.620	0.454	0.300	0.725	2.418	135.112
432	1794	330.900	331.350	-1.124	-0.078	-1.501	-0.018	0.450	0.382	0.848	170.989
433	1794	333.450	333.900	-1.802	0.253	-2.383	0.134	0.450	0.593	1.318	-168.445
434	1804	311.100	317.250	-0.606	-0.078	2.196	0.024	6.150	2.804	0.456	2.075
435	1810	377.100	377.550	-0.503	-0.576	-0.914	-1.043	0.450	0.622	1.382	-131.364
436	1819	322.200	344.550	-0.529	-0.038	0.261	0.012	22.350	0.792	0.035	3.630
437	1819	345.300	379.950	-0.049	-0.065	1.234	0.007	34.650	1.285	0.037	3.185
438	1839	380.250	381.450	-0.294	1.718	-2.259	-0.809	1.200	3.200	2.667	-127.877
439	1839	385.500	386.100	-2.536	-4.789	-2.849	-4.742	0.600	0.316	0.527	171.527
440	1839	388.650	389.850	-2.907	-5.049	-3.731	-4.953	1.200	0.830	0.691	173.379
441	1874	350.400	366.150	-3.433	0.161	0.159	-0.026	15.750	3.597	0.228	-2.974
442	1874	376.350	390.600	0.074	-0.216	2.893	-0.117	14.250	2.821	0.198	2.006
443	1912	376.950	377.550	1.181	-0.827	0.399	-0.659	0.600	0.800	1.333	167.875
